GEOID,2020_eviction,2021_eviction,2022_eviction,2023_eviction,own_occ_rate,corp_own_rate,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me,units,units_me,own_units,rent_units,median_rent,median_rent_me,eviction_rate_2020,eviction_rate_2021,eviction_rate_2022,eviction_rate_2023
25025101001,41,31,64,61,0.5291170945522855,0.0814026299311208,1931.0,235000.0,79000.0,191500.0,7,2,3.0,4200.0,1530.0,655.5,-850.5,-0.265,1550.5,11.0,29,19,30,42,9,0,41,0,23,43,82,6,2,75,84,75,338,71,14,12,522,19,571,67,338.0,116.0,25.0,101.0,5.0,44.8,638,2010,5480,2463,3017,1223,3529,728,133,4551,18,13,0,44,127,594,1411,2127,1411,519,395,254,139,56,48,716,619,77,13,5,1,1,0,2007-11,62446,18697,87000,18989,26295,13781,2610,163.6364,972,1297,1535.0,92.72727,0.03161141094834233,0.023901310717039322,0.04934464148033924,0.047031611410948346
25025101002,21,16,77,105,0.6311207834602829,0.0729053318824809,1935.0,273461.0,67000.0,211875.0,8,2,4.0,5006.0,1800.0,510.0,-19026.0,-6.295,1850.5,9.0,13,9,17,30,4,0,12,0,17,37,50,3,3,50,53,50,169,52,9,8,317,11,353,44,169.0,161.0,18.0,11.0,6.0,41.8,397,2010,4979,2175,2804,1193,3052,734,201,3834,19,53,0,47,132,693,1269,1968,1269,503,357,218,110,51,30,699,618,69,9,2,1,0,0,2007-11,36128,3760,107985,24594,30745,7914,2358,175.1515,651,1677,1140.0,128.4848,0.012522361359570662,0.009540846750149075,0.045915324985092425,0.0626118067978533
25025101101,13,13,32,32,0.5596026490066225,0.0960264900662251,1920.0,274950.0,60475.0,217525.0,11,2,5.0,4376.5,2692.0,532.0,16882.5,7.545,2750.5,10.0,26,13,26,24,4,0,30,0,28,36,44,2,2,61,62,61,48,51,16,14,262,25,325,43,48.0,125.0,84.0,57.0,10.0,40.2,368,2010,3155,1457,1698,901,1921,333,29,2532,7,2,0,10,96,479,788,1048,788,212,224,178,98,45,31,260,203,41,8,3,4,1,0,2007-11,58672,13695,59219,14397,54453,39138,1305,89.09091,496,704,1855.0,142.4242,0.018465909090909092,0.018465909090909092,0.045454545454545456,0.045454545454545456
25025101102,27,34,63,61,0.4393139841688654,0.1332453825857519,1905.0,288000.0,79000.0,221000.0,9,2,4.0,3589.0,2974.0,631.0,7020.0,1.96,3050.5,10.0,27,20,18,25,6,1,30,0,41,29,45,2,8,72,79,72,55,67,29,19,354,22,446,45,55.0,50.0,181.0,144.0,5.0,35.0,491,2010,4396,1992,2404,1233,2704,459,54,3692,15,24,3,3,84,521,1083,1511,1083,325,293,232,138,58,37,428,334,52,27,11,2,1,1,2007-11,32854,9266,50391,14653,27500,7866,1920,118.7879,520,1223,1557.0,114.5455,0.022076860179885527,0.027800490596892886,0.05151267375306623,0.04987735077677841
25025110201,6,17,33,31,0.561965811965812,0.1282051282051282,1945.0,269500.0,94750.0,201096.0,6,2,3.0,4771.5,1549.0,731.0,15000.0,7.24,1550.5,8.0,5,3,10,13,2,0,7,0,11,14,25,1,1,27,28,27,101,19,11,11,185,10,221,15,101.0,36.0,14.0,61.0,3.0,39.0,236,2010,2051,943,1108,492,1362,197,411,795,13,42,0,15,41,734,523,815,523,191,154,98,50,20,10,292,235,44,9,2,1,0,1,2007-11,54263,6849,85956,32222,27850,10150,949,62.42424,394,511,1150.0,213.9394,0.011741682974559686,0.033268101761252444,0.06457925636007827,0.060665362035225046
25025110301,4,2,8,5,0.6172450052576236,0.103049421661409,1938.0,280000.0,85000.0,220000.0,6,2,3.0,4000.0,1310.0,916.0,29000.0,12.09,1350.5,8.0,13,7,16,11,1,0,47,0,11,33,26,2,1,48,42,48,204,17,11,15,411,15,444,25,204.0,68.0,13.0,165.0,0.0,46.7,469,2010,2405,1105,1300,560,1636,209,955,602,13,60,0,19,64,692,589,898,589,199,152,137,61,22,18,309,221,75,6,5,1,0,1,2007-11,72159,19524,86750,24547,67543,20035,1061,62.42424,780,225,1498.0,202.4242,0.017777777777777778,0.008888888888888889,0.035555555555555556,0.022222222222222223
25025110401,6,6,16,12,0.6299603174603174,0.1051587301587301,1920.0,276500.0,97500.0,216000.0,6,2,3.0,1802.0,1725.0,879.5,22500.0,8.33,1750.5,9.0,26,9,16,19,3,1,42,0,19,39,36,2,2,46,48,46,107,38,12,20,402,11,437,46,107.0,68.0,32.0,255.0,1.0,35.4,483,2010,3566,1663,1903,868,2382,316,1117,945,5,92,5,14,79,1309,908,1285,908,294,277,191,78,40,28,377,257,101,10,9,0,0,0,2007-11,48750,20476,82396,14862,32250,12453,1522,98.78788,637,852,1703.0,67.87878,0.007042253521126761,0.007042253521126761,0.018779342723004695,0.014084507042253521
25025110403,2,8,9,4,0.7199444058373871,0.064628214037526,1931.0,305000.0,117000.0,240000.0,6,2,3.0,4216.0,1450.0,948.5,26000.0,9.83,1450.5,11.0,17,15,17,21,18,1,33,2,25,32,47,9,1,75,77,75,343,59,9,15,643,29,715,40,343.0,107.0,17.0,265.0,3.0,41.7,755,2010,4309,1953,2356,912,2877,520,2148,895,10,110,4,46,94,1002,1064,1675,1064,368,300,219,116,32,29,611,460,125,17,5,3,0,1,2007-11,65417,10282,93897,8006,31696,5966,1960,94.54546,1370,557,1841.0,143.0303,0.003590664272890485,0.01436265709156194,0.01615798922800718,0.00718132854578097
25025110501,0,3,2,1,0.7093023255813954,0.0822898032200357,1920.0,350000.0,15000.0,275000.0,7,2,3.0,4468.0,1686.0,1268.5,52000.0,18.65,1650.5,13.0,1,2,7,2,0,0,19,0,3,22,5,0,0,25,25,25,255,5,4,6,424,16,451,4,255.0,70.0,11.0,111.0,0.0,41.8,455,2010,3253,1547,1706,685,2149,419,2299,321,1,91,0,10,70,461,824,1300,824,325,216,179,70,19,15,476,338,117,15,3,1,0,2,2007-11,77201,11244,93810,26750,67679,32300,1411,88.48485,866,523,2010.0,169.697,0.0,0.0057361376673040155,0.0038240917782026767,0.0019120458891013384
25025110502,2,5,14,5,0.5781600598354525,0.1039640987284966,1920.0,308500.0,75500.0,237500.0,6,2,3.0,3500.0,1530.0,1038.0,26000.0,11.76,1550.5,10.0,16,7,23,19,6,0,42,0,15,36,38,4,2,58,62,58,213,43,10,13,586,23,641,34,213.0,115.0,32.0,280.0,3.0,37.6,675,2010,3806,1811,1995,762,2588,456,2070,625,5,113,0,29,88,876,901,1580,901,324,250,200,80,29,18,679,507,146,18,4,2,2,0,2007-11,53789,7346,92786,19401,38296,2923,1882,164.8485,768,1019,1703.0,117.5758,0.001962708537782139,0.004906771344455349,0.013738959764474975,0.004906771344455349
25025110601,1,4,0,0,0.8013120899718837,0.0524835988753514,1938.0,407250.0,165250.0,299050.0,7,2,3.0,6107.5,1632.0,1088.0,64000.0,14.79,1650.5,13.0,1,1,10,3,1,0,1,0,1,22,5,1,0,28,30,28,359,5,3,11,380,11,408,2,359.0,18.0,0.0,27.0,2.0,43.4,410,2010,2969,1301,1668,520,1545,904,2580,76,7,131,1,13,39,122,690,1235,690,318,160,128,62,14,8,545,459,75,9,1,0,1,0,2007-11,89931,15083,103880,13525,48750,18674,1461,116.9697,1096,331,3501.0,,0.0030211480362537764,0.012084592145015106,0.0,0.0
25025110607,2,2,5,7,0.6152647975077882,0.1121495327102803,1920.0,330000.0,0.0,256000.0,6,2,3.0,3000.0,1448.0,1127.0,34500.0,11.75,1450.5,13.0,8,6,4,4,2,1,32,0,5,54,12,1,2,49,53,49,276,11,3,9,708,22,739,14,276.0,90.0,15.0,359.0,0.0,39.6,753,2010,5077,2283,2794,842,3254,981,4085,263,6,128,0,29,79,487,1137,2089,1137,486,301,232,87,22,9,952,722,196,21,6,4,1,2,2007-11,76414,13501,102694,18879,54250,13729,2151,137.5758,1347,652,2018.0,152.1212,0.003067484662576687,0.003067484662576687,0.007668711656441718,0.010736196319018405
25025120103,1,0,1,1,0.6306818181818182,0.1463068181818181,1910.0,530000.0,175000.0,329000.0,7,2,3.0,2066.0,1947.0,1290.0,48000.0,9.02,1950.5,14.0,9,3,5,0,0,0,19,0,10,15,4,0,0,18,19,18,73,3,3,1,309,7,314,9,73.0,24.0,3.0,215.0,0.0,39.6,323,2010,1508,696,812,271,1067,170,1270,55,1,54,0,8,43,77,367,660,367,160,116,71,17,3,0,293,188,71,18,11,5,0,0,2007-11,172852,49837,175368,27552,92500,56615,745,28.48485,536,204,2161.0,369.697,0.004901960784313725,0.0,0.004901960784313725,0.004901960784313725
25025120104,1,0,2,2,0.5005793742757821,0.1077636152954808,1905.0,307500.0,54000.0,231000.0,5,1,2.0,1035.0,1015.0,1186.0,51500.0,16.55,1050.5,13.0,2,1,7,2,0,0,20,0,2,24,4,0,0,37,37,37,51,3,1,8,398,7,413,4,51.0,21.0,10.0,331.0,0.0,29.5,417,2010,2095,892,1203,349,1614,132,1359,150,2,126,0,8,43,407,402,1000,402,170,126,77,19,7,3,598,353,202,29,10,3,0,1,2007-11,65526,9800,76806,32626,48281,30457,1122,64.84849,567,506,1832.0,114.5455,0.001976284584980237,0.0,0.003952569169960474,0.003952569169960474
25025120105,0,1,1,0,0.744346116027532,0.1140609636184857,1955.0,457000.0,152750.0,239375.0,6,2,3.0,5544.0,1602.0,1078.0,50500.0,17.24,1650.5,12.0,7,6,15,4,2,0,1,0,5,46,5,3,1,57,58,57,324,10,10,13,556,23,600,12,324.0,1.0,0.0,274.0,3.0,35.0,612,2010,2444,1062,1382,427,1458,559,1890,117,2,209,1,5,70,150,560,898,560,298,115,104,32,9,2,338,226,100,11,1,0,0,0,2007-11,168125,19036,173365,19853,46964,58534,1013,59.39394,863,118,2990.0,233.3333,0.0,0.00847457627118644,0.00847457627118644,0.0
25025120201,9,28,50,23,0.4757118927973199,0.1591289782244556,1910.0,282250.0,0.0,223600.0,5,1,2.0,1003.0,986.0,1137.0,31900.0,15.01,950.5,13.0,15,6,12,0,2,0,56,0,16,43,3,0,0,50,51,50,33,13,2,9,611,15,634,16,33.0,19.0,37.0,531.0,1.0,27.5,650,2010,3439,1577,1862,503,2666,270,1903,510,7,115,0,28,76,800,646,1659,646,299,192,105,30,12,8,1013,592,321,80,17,3,0,0,2007-11,64636,11485,108039,12707,50368,7069,2109,184.8485,595,1415,1813.0,177.5758,0.0063604240282685515,0.019787985865724382,0.0353356890459364,0.01625441696113074
25025120301,9,15,17,32,0.4930139720558882,0.1423819028609447,1905.0,293500.0,0.0,220000.0,5,1,2.0,1236.0,1168.0,1041.5,36000.0,14.77,1150.5,10.0,18,11,26,20,4,0,92,0,35,56,43,5,2,71,70,71,72,43,19,24,699,40,788,37,72.0,72.0,79.0,566.0,1.0,32.8,825,2010,4795,2312,2483,862,3587,346,1908,789,9,136,0,28,104,1821,949,1784,949,343,249,186,99,35,37,835,454,242,93,35,8,3,0,2007-11,61599,9682,93558,25794,41394,13530,2129,138.1818,1038,1023,2119.0,107.8788,0.008797653958944282,0.01466275659824047,0.016617790811339198,0.03128054740957967
25025120400,15,20,18,15,0.5517241379310345,0.1172413793103448,1910.0,360000.0,107890.0,255900.0,5,1,2.0,1249.0,1194.0,1158.0,41000.0,14.1,1250.5,14.0,19,8,17,6,1,0,127,0,11,89,10,1,2,85,91,85,120,15,8,18,1193,20,1232,22,120.0,61.0,28.0,1011.0,2.0,31.1,1254,2010,5751,2631,3120,673,4448,630,4344,383,13,259,2,24,160,566,999,2710,999,506,264,156,47,18,8,1711,1069,458,101,48,16,10,9,2007-11,86587,20263,112520,11492,48438,14382,3044,188.4848,1503,1497,1887.0,287.8788,0.01002004008016032,0.013360053440213761,0.012024048096192385,0.01002004008016032
25025120500,1,6,5,5,0.4699367088607595,0.1392405063291139,1905.0,336000.0,500.0,251200.0,6,2,3.0,1663.0,1517.0,877.0,25100.0,6.865,1550.5,12.0,5,7,14,10,1,0,26,0,48,15,17,0,1,34,36,34,37,13,3,12,291,16,323,12,37.0,28.0,59.0,189.0,2.0,31.0,335,2010,2331,1099,1232,421,1734,176,764,232,6,63,0,22,49,1195,450,852,450,140,120,94,52,29,15,402,186,112,72,29,2,1,0,2007-11,47150,15009,84844,41203,43239,19202,1189,158.1818,487,658,1522.0,161.2121,0.001519756838905775,0.00911854103343465,0.007598784194528876,0.007598784194528876
25025120600,1,2,2,1,0.529482551143201,0.1143200962695547,1905.0,363300.0,0.0,268600.0,5,1,2.0,1278.5,1239.5,1314.0,22750.0,7.3,1250.5,10.0,8,5,15,3,2,0,48,0,15,24,5,2,1,26,24,26,33,5,2,10,418,9,434,10,33.0,38.0,18.0,342.0,1.0,34.5,444,2010,2335,1046,1289,268,1957,110,1751,115,3,79,1,15,70,301,417,1054,417,205,128,53,23,5,3,637,286,232,80,27,9,1,2,2007-11,85465,18464,99177,10685,71250,9037,1158,113.3333,583,553,2345.0,92.12122,0.0018083182640144665,0.003616636528028933,0.003616636528028933,0.0018083182640144665
25025120700,1,2,3,6,0.4460694698354662,0.1261425959780621,1910.0,302000.0,102650.0,226400.0,5,1,2.0,1057.0,1032.0,1148.5,40000.0,15.43,1050.5,12.0,4,5,6,2,0,0,22,0,7,17,5,0,0,31,31,31,19,4,1,13,373,8,394,5,19.0,10.0,21.0,334.0,0.0,26.6,399,2010,2014,979,1035,207,1565,242,1267,169,3,169,0,8,44,354,382,983,382,211,104,48,10,7,2,601,377,155,39,18,12,0,0,2007-11,72746,7748,92750,33235,53438,23600,1031,71.51515,615,353,2090.0,228.4848,0.0028328611898017,0.0056657223796034,0.0084985835694051,0.0169971671388102
25025130200,1,2,8,4,0.7011686143572621,0.1112966054535336,1925.0,405000.0,120000.0,300000.0,7,2,3.0,5500.0,1760.0,1106.0,75000.0,20.15,1750.5,11.0,21,5,20,2,0,0,19,0,4,44,4,0,1,45,46,45,472,5,8,15,617,26,650,21,472.0,79.0,2.0,78.0,6.0,47.8,671,2010,4506,2123,2383,884,2871,751,3913,110,7,209,1,7,52,207,1152,1829,1152,481,304,225,99,26,17,677,518,137,16,4,1,1,0,2007-11,102328,7784,105700,7526,86167,16858,2025,121.8182,1413,552,1740.0,330.9091,0.0018115942028985507,0.0036231884057971015,0.014492753623188406,0.007246376811594203
25025130300,1,3,5,6,0.7375722543352601,0.0884393063583815,1930.0,415000.0,45000.0,300000.0,7,2,3.0,5550.0,1752.5,1223.0,71650.0,19.825,1750.5,11.0,14,4,14,3,1,0,17,0,5,45,6,1,0,49,50,49,530,12,8,20,647,25,695,17,530.0,53.0,2.0,100.0,3.0,43.5,712,2010,4419,2079,2340,982,2746,691,3677,139,3,230,2,13,85,270,1164,1756,1164,461,312,233,104,41,13,592,457,115,12,7,1,0,0,2007-11,87477,20746,112768,13080,52301,12500,1866,101.2121,1322,403,1787.0,130.303,0.0024813895781637717,0.007444168734491315,0.01240694789081886,0.01488833746898263
25025130402,7,12,18,25,0.6195488721804512,0.1052631578947368,1950.0,315000.0,69500.0,240000.0,6,2,3.0,4892.0,1352.0,998.0,42500.0,18.825,1350.5,10.0,21,11,18,7,2,1,26,0,17,71,6,0,3,79,86,79,544,20,14,23,745,24,800,26,544.0,75.0,1.0,158.0,9.0,42.3,826,2010,4637,2193,2444,860,2906,871,3695,177,2,389,2,18,54,300,1153,2102,1153,515,268,226,100,37,7,949,810,122,7,6,3,0,1,2007-11,76303,4843,88750,26946,32239,41502,2257,187.8788,1631,626,,,0.011182108626198083,0.019169329073482427,0.02875399361022364,0.039936102236421724
25025130404,4,5,10,9,0.413856529736358,0.0895156345800122,1957.5,285750.0,96250.0,214940.0,6,2,3.0,4100.0,1304.0,978.5,36000.0,13.33,1350.5,11.0,8,8,9,8,6,0,24,0,22,26,12,6,3,52,53,52,282,17,10,13,478,14,517,15,282.0,28.0,5.0,193.0,4.0,37.4,532,2010,2901,1264,1637,476,1719,706,2054,204,1,231,1,18,43,349,653,1258,653,267,169,134,52,22,9,605,526,73,4,2,0,0,0,2007-11,76424,12705,83304,20159,49828,12099,1388,70.30303,723,610,1638.0,87.27273,0.006557377049180328,0.00819672131147541,0.01639344262295082,0.014754098360655738
25025130406,50,126,20,40,0.630071599045346,0.0859188544152744,1960.0,300000.0,77000.0,212000.0,6,2,3.0,4800.0,1429.0,1002.5,27400.0,10.87,1450.5,12.0,6,6,15,7,2,0,6,0,39,25,18,2,3,26,27,26,200,18,6,8,349,10,379,12,200.0,19.0,7.0,144.0,1.0,41.4,391,2010,5107,2244,2863,1537,2943,627,1594,2063,8,256,0,23,103,1060,1327,2112,1327,521,376,266,101,46,17,785,682,94,7,1,1,0,0,2007-11,29271,9726,73523,24753,20739,7772,2469,160.0,518,1850,1268.0,107.8788,0.02702702702702703,0.0681081081081081,0.010810810810810811,0.021621621621621623
25025140102,11,12,19,18,0.6328471781864299,0.1065313887127457,1950.0,300000.0,113000.0,248000.0,7,2,3.0,5665.0,1584.0,652.5,26500.0,12.22,1550.5,9.0,26,12,30,33,7,0,46,0,24,56,59,7,0,87,88,87,440,74,14,22,590,15,656,59,440.0,114.0,17.0,83.0,3.0,42.8,715,2010,4401,2138,2263,1128,2734,539,1699,1717,4,88,1,38,99,755,1083,1548,1083,339,252,241,150,60,41,465,381,69,11,2,2,0,0,2007-11,57336,8408,74040,11904,30456,6117,1895,129.697,1352,497,1414.0,114.5455,0.022132796780684104,0.02414486921529175,0.03822937625754527,0.03621730382293763
25025140105,10,4,11,9,0.7079796264855688,0.0721561969439728,1942.0,292250.0,115000.0,246018.5,7,2,3.0,5450.0,1417.5,1057.0,31250.0,9.96,1450.5,10.0,14,8,8,12,8,0,18,0,8,37,25,7,0,37,40,37,351,27,7,18,456,14,499,23,351.0,90.0,22.0,35.0,1.0,48.1,522,2010,3675,1714,1961,856,2406,413,1305,1232,3,56,2,32,90,955,932,1274,932,296,248,201,107,44,36,342,268,55,12,5,1,0,1,2007-11,74205,20438,83452,10630,58638,8614,1369,72.72727,883,435,1848.0,366.0606,0.022988505747126436,0.009195402298850575,0.02528735632183908,0.020689655172413793
25025140106,12,46,43,54,0.5555555555555556,0.1111111111111111,1925.0,333000.0,115000.0,280500.0,8,2,4.0,6770.0,1906.0,1553.0,61287.0,26.08,1950.5,3.0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,2,2,16,1,1,0,36,1,38,1,16.0,13.0,4.0,4.0,1.0,41.0,39,2010,1901,832,1069,541,1140,220,278,930,7,30,0,13,48,595,456,791,456,150,132,90,58,15,11,335,294,37,3,0,0,1,0,2007-11,27841,10935,107321,47749,21827,9399,1127,98.78788,132,908,1445.0,225.4545,0.013215859030837005,0.05066079295154185,0.0473568281938326,0.05947136563876652
25025140107,5,4,13,6,0.6466165413533834,0.0927318295739348,1925.0,295000.0,110000.0,237965.0,7,2,3.0,5358.0,1653.5,928.0,14750.0,5.86,1650.5,10.0,14,8,14,20,4,0,25,0,18,38,36,4,0,45,48,45,238,37,10,10,372,21,422,28,238.0,107.0,14.0,66.0,4.0,44.7,450,2010,2531,1202,1329,552,1644,335,891,898,12,56,0,16,40,618,610,977,610,186,183,122,75,20,24,367,316,46,3,1,1,0,0,2007-11,52829,9161,69732,24688,45446,30808,1165,95.15151,748,356,1080.0,403.0303,0.014044943820224719,0.011235955056179775,0.03651685393258427,0.016853932584269662
25025140201,14,14,24,15,0.5334476843910806,0.1698113207547169,1920.0,305000.0,78000.0,240000.0,7,2,3.0,5223.0,1554.0,616.0,29000.0,7.46,1550.5,12.0,20,5,10,10,3,0,11,0,4,28,23,2,1,36,36,36,123,20,3,11,233,6,243,30,123.0,75.0,15.0,26.0,1.0,42.5,273,2010,2072,999,1073,469,1364,239,978,607,7,51,0,39,49,341,501,861,501,177,140,112,41,16,15,360,295,63,2,0,0,0,0,2007-11,60000,22942,73269,30288,51042,18366,1023,92.12122,457,513,1472.0,69.09091,0.02729044834307992,0.02729044834307992,0.04678362573099415,0.029239766081871343
25025140202,4,19,26,16,0.7442472057856673,0.0539119000657462,1948.0,318000.0,107500.0,264000.0,7,2,3.0,6500.0,1665.0,975.5,47000.0,14.69,1650.5,11.0,13,11,15,22,11,0,18,0,8,45,43,2,0,53,60,53,463,44,9,12,644,19,693,35,463.0,172.0,23.0,52.0,4.0,45.2,728,2010,5600,2629,2971,1371,3508,721,2400,1784,10,117,3,38,113,1135,1358,1952,1358,440,345,295,179,59,40,594,476,105,7,4,1,1,0,2007-11,66900,9843,90000,13361,36173,17222,2201,98.18182,1310,851,1201.0,202.4242,0.004700352526439483,0.022326674500587545,0.03055229142185664,0.01880141010575793
25025140300,19,23,63,55,0.5691056910569106,0.1369606003752345,1920.0,303000.0,115000.0,245000.0,7,2,4.0,5286.0,1852.0,651.0,4100.0,1.295,1850.5,10.0,44,21,47,40,12,0,76,0,31,75,90,4,1,95,102,95,253,87,21,21,658,24,733,78,253.0,231.0,66.0,162.0,2.0,42.4,811,2010,6382,3015,3367,1469,4042,871,1184,3448,19,85,0,54,118,1474,1477,2353,1477,432,401,306,183,87,68,876,749,97,22,1,5,1,1,2007-11,54640,8767,98281,32298,30795,10100,2870,248.4848,1286,1484,1624.0,213.9394,0.012803234501347708,0.01549865229110512,0.04245283018867924,0.03706199460916442
25025140400,28,30,53,56,0.64235391628678,0.0642353916286779,1950.0,239000.0,75000.0,181050.0,7,2,3.0,4400.0,1368.0,706.0,0.0,0.0,1350.5,9.0,39,29,35,61,15,0,43,0,38,111,119,9,2,116,120,116,525,116,32,24,900,35,1015,92,525.0,172.0,35.0,326.0,6.0,44.0,1107,2010,7650,3532,4118,1745,4895,1010,666,5425,30,71,4,45,180,1229,1944,2743,1944,631,511,421,208,96,77,799,688,84,19,4,4,0,0,2007-11,52644,9182,68889,15444,34864,10237,3170,187.2727,1857,1234,1617.0,82.42424,0.022690437601296597,0.024311183144246355,0.04294975688816856,0.04538087520259319
25025980300,0,0,0,0,0.0,0.0,1920.0,267000.0,80000.0,200250.0,5,1,2.0,1030.0,1030.0,1044.5,38750.0,17.54,1050.5,24.0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,1,24,0,25,0,0.0,0.0,0.0,25.0,0.0,8.0,25,2010,338,258,80,4,312,22,147,107,2,10,0,0,4,68,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025980700,1,0,0,0,0.0,0.0,1925.0,176000.0,63000.0,135000.0,3,1,1.0,629.0,629.0,899.0,23500.0,16.07,650.5,15.0,0,0,1,1,0,0,0,0,2,0,1,0,0,4,4,4,3,1,1,0,41,0,42,1,3.0,0.0,0.0,38.0,0.0,34.9,43,2010,6,2,4,0,4,2,5,0,0,0,1,0,0,0,2,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025981000,0,0,0,0,0.0,0.0,1910.0,420000.0,280000.0,327000.0,5,2,2.0,3120.0,2449.0,579.5,23750.0,5.985,2450.5,14.0,2,0,0,0,0,0,1,0,1,1,0,0,0,4,4,4,2,0,1,0,16,0,15,2,2.0,2.0,0.0,7.0,0.0,17.6,17,2010,22,13,9,8,14,0,3,14,0,0,0,0,5,0,3,5,3,0,0,1,0,1,1,2,1,0,1,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025981100,0,0,6,21,0.4297520661157025,0.1487603305785124,2009.0,289000.0,0.0,234400.0,5,2,2.0,1152.0,1150.0,,,,1150.5,,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,11,0,11,0,2.0,0.0,0.0,9.0,0.0,45.5,11,2010,418,287,131,95,316,7,84,228,0,13,0,2,6,85,68,85,68,35,24,4,2,1,2,17,17,0,0,0,0,0,0,2007-11,15385,11569,0,0,15385,11569,5,4.242424,0,5,,,0.0,0.0,1.0,1.0
25025981201,0,0,0,0,0.0,0.0,1920.0,626000.0,0.0,417000.0,5,2,2.0,1405.0,1405.0,852.0,48000.0,15.815,1450.5,4.0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,6,0,7,0,0.0,0.0,0.0,6.0,0.0,14.3,7,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025981202,0,0,0,0,0.0,0.3131313131313131,2005.0,242800.0,0.0,187200.0,4,1,1.0,903.0,903.0,949.0,40099.5,14.53,950.5,11.0,2,0,0,0,0,0,29,0,2,5,0,0,0,6,6,6,0,0,4,0,53,4,59,2,0.0,0.0,0.0,58.0,0.0,29.5,61,2010,207,199,8,0,207,0,155,11,0,2,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025981300,1,0,0,2,0.4741379310344827,0.0632183908045977,1910.0,273950.0,0.0,205491.0,2,1,1.0,870.0,901.5,919.0,57450.0,26.41,900.5,8.0,0,0,1,1,0,0,23,0,0,0,2,0,0,4,4,4,0,1,0,1,31,7,39,1,0.0,0.0,9.0,31.0,0.0,12.5,40,2010,389,233,156,36,341,12,258,13,4,29,0,0,14,71,60,236,60,36,12,5,5,0,2,176,132,43,1,0,0,0,0,2007-11,76705,22307,78935,11951,63333,26617,5,4.242424,5,0,,,0.0,0.0,0.0,0.0
25025981502,1,0,0,0,0.0,0.6666666666666666,1910.0,377000.0,160000.0,154280.0,6,2,4.0,4195.0,2026.0,1073.0,49000.0,14.84,2050.5,12.0,4,1,1,0,0,0,1,0,2,4,1,0,0,2,2,2,3,1,1,0,16,1,15,4,3.0,5.0,3.0,0.0,0.0,42.1,19,2010,9,5,4,1,6,2,7,0,0,0,0,0,0,2,2,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
25025981600,0,0,1,0,0.0,0.2222222222222222,1915.0,472000.0,0.0,377600.0,11,3,5.0,4050.0,3052.0,,,,3050.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,100.0,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11,0,0,0,0,0,0,0,7.878788,0,0,,,0.0,0.0,0.0,0.0
